date,index,division,division_name
1980-01-01,40.2,overall,Overall
1980-02-01,40.4,overall,Overall
1980-03-01,40.4,overall,Overall
1980-04-01,40.2,overall,Overall
1980-05-01,40.6,overall,Overall
1980-06-01,41.0,overall,Overall
1980-07-01,41.3,overall,Overall
1980-08-01,41.7,overall,Overall
1980-09-01,41.6,overall,Overall
1980-10-01,41.8,overall,Overall
1980-11-01,42.4,overall,Overall
1980-12-01,42.7,overall,Overall
1981-01-01,43.5,overall,Overall
1981-02-01,44.0,overall,Overall
1981-03-01,44.4,overall,Overall
1981-04-01,44.6,overall,Overall
1981-05-01,44.8,overall,Overall
1981-06-01,45.1,overall,Overall
1981-07-01,45.5,overall,Overall
1981-08-01,45.8,overall,Overall
1981-09-01,46.0,overall,Overall
1981-10-01,46.0,overall,Overall
1981-11-01,46.1,overall,Overall
1981-12-01,46.3,overall,Overall
1982-01-01,46.8,overall,Overall
1982-02-01,47.1,overall,Overall
1982-03-01,47.2,overall,Overall
1982-04-01,47.4,overall,Overall
1982-05-01,47.5,overall,Overall
1982-06-01,47.7,overall,Overall
1982-07-01,48.0,overall,Overall
1982-08-01,48.1,overall,Overall
1982-09-01,48.1,overall,Overall
1982-10-01,48.0,overall,Overall
1982-11-01,48.5,overall,Overall
1982-12-01,48.7,overall,Overall
1983-01-01,49.2,overall,Overall
1983-02-01,49.0,overall,Overall
1983-03-01,49.1,overall,Overall
1983-04-01,49.1,overall,Overall
1983-05-01,49.4,overall,Overall
1983-06-01,49.5,overall,Overall
1983-07-01,49.6,overall,Overall
1983-08-01,49.6,overall,Overall
1983-09-01,49.8,overall,Overall
1983-10-01,49.9,overall,Overall
1983-11-01,50.0,overall,Overall
1983-12-01,50.3,overall,Overall
1984-01-01,51.2,overall,Overall
1984-02-01,51.8,overall,Overall
1984-03-01,51.1,overall,Overall
1984-04-01,51.1,overall,Overall
1984-05-01,51.1,overall,Overall
1984-06-01,51.1,overall,Overall
1984-07-01,51.5,overall,Overall
1984-08-01,51.5,overall,Overall
1984-09-01,51.5,overall,Overall
1984-10-01,51.4,overall,Overall
1984-11-01,51.1,overall,Overall
1984-12-01,51.1,overall,Overall
1985-01-01,51.2,overall,Overall
1985-02-01,51.3,overall,Overall
1985-03-01,51.5,overall,Overall
1985-04-01,51.3,overall,Overall
1985-05-01,51.4,overall,Overall
1985-06-01,51.5,overall,Overall
1985-07-01,51.8,overall,Overall
1985-08-01,51.9,overall,Overall
1985-09-01,51.6,overall,Overall
1985-10-01,51.5,overall,Overall
1985-11-01,51.5,overall,Overall
1985-12-01,51.6,overall,Overall
1986-01-01,51.8,overall,Overall
1986-02-01,51.9,overall,Overall
1986-03-01,51.8,overall,Overall
1986-04-01,51.5,overall,Overall
1986-05-01,51.7,overall,Overall
1986-06-01,51.6,overall,Overall
1986-07-01,51.7,overall,Overall
1986-08-01,51.6,overall,Overall
1986-09-01,51.8,overall,Overall
1986-10-01,51.8,overall,Overall
1986-11-01,52.1,overall,Overall
1986-12-01,52.2,overall,Overall
1987-01-01,52.1,overall,Overall
1987-02-01,52.1,overall,Overall
1987-03-01,51.8,overall,Overall
1987-04-01,52.1,overall,Overall
1987-05-01,52.2,overall,Overall
1987-06-01,52.3,overall,Overall
1987-07-01,52.2,overall,Overall
1987-08-01,52.3,overall,Overall
1987-09-01,52.3,overall,Overall
1987-10-01,52.4,overall,Overall
1987-11-01,52.5,overall,Overall
1987-12-01,52.7,overall,Overall
1988-01-01,52.8,overall,Overall
1988-02-01,52.9,overall,Overall
1988-03-01,53.0,overall,Overall
1988-04-01,53.0,overall,Overall
1988-05-01,53.0,overall,Overall
1988-06-01,53.5,overall,Overall
1988-07-01,53.8,overall,Overall
1988-08-01,53.9,overall,Overall
1988-09-01,54.0,overall,Overall
1988-10-01,53.9,overall,Overall
1988-11-01,54.2,overall,Overall
1988-12-01,54.6,overall,Overall
1989-01-01,54.6,overall,Overall
1989-02-01,54.6,overall,Overall
1989-03-01,54.6,overall,Overall
1989-04-01,54.7,overall,Overall
1989-05-01,54.9,overall,Overall
1989-06-01,54.9,overall,Overall
1989-07-01,55.1,overall,Overall
1989-08-01,55.2,overall,Overall
1989-09-01,55.4,overall,Overall
1989-10-01,55.4,overall,Overall
1989-11-01,55.6,overall,Overall
1989-12-01,55.7,overall,Overall
1990-01-01,56.1,overall,Overall
1990-02-01,56.4,overall,Overall
1990-03-01,56.3,overall,Overall
1990-04-01,56.5,overall,Overall
1990-05-01,56.8,overall,Overall
1990-06-01,56.7,overall,Overall
1990-07-01,56.5,overall,Overall
1990-08-01,56.5,overall,Overall
1990-09-01,56.8,overall,Overall
1990-10-01,57.2,overall,Overall
1990-11-01,57.5,overall,Overall
1990-12-01,57.8,overall,Overall
1991-01-01,58.1,overall,Overall
1991-02-01,58.3,overall,Overall
1991-03-01,58.4,overall,Overall
1991-04-01,58.9,overall,Overall
1991-05-01,59.1,overall,Overall
1991-06-01,59.6,overall,Overall
1991-07-01,59.3,overall,Overall
1991-08-01,59.5,overall,Overall
1991-09-01,59.4,overall,Overall
1991-10-01,59.6,overall,Overall
1991-11-01,59.9,overall,Overall
1991-12-01,60.4,overall,Overall
1992-01-01,60.6,overall,Overall
1992-02-01,60.9,overall,Overall
1992-03-01,61.1,overall,Overall
1992-04-01,61.5,overall,Overall
1992-05-01,62.1,overall,Overall
1992-06-01,62.2,overall,Overall
1992-07-01,62.3,overall,Overall
1992-08-01,62.5,overall,Overall
1992-09-01,62.5,overall,Overall
1992-10-01,62.4,overall,Overall
1992-11-01,63.1,overall,Overall
1992-12-01,63.2,overall,Overall
1993-01-01,63.3,overall,Overall
1993-02-01,63.5,overall,Overall
1993-03-01,63.6,overall,Overall
1993-04-01,63.9,overall,Overall
1993-05-01,64.0,overall,Overall
1993-06-01,64.2,overall,Overall
1993-07-01,64.6,overall,Overall
1993-08-01,64.3,overall,Overall
1993-09-01,64.4,overall,Overall
1993-10-01,64.6,overall,Overall
1993-11-01,65.0,overall,Overall
1993-12-01,65.4,overall,Overall
1994-01-01,65.7,overall,Overall
1994-02-01,66.3,overall,Overall
1994-03-01,66.1,overall,Overall
1994-04-01,66.1,overall,Overall
1994-05-01,66.2,overall,Overall
1994-06-01,66.1,overall,Overall
1994-07-01,66.6,overall,Overall
1994-08-01,66.7,overall,Overall
1994-09-01,67.0,overall,Overall
1994-10-01,67.1,overall,Overall
1994-11-01,67.5,overall,Overall
1994-12-01,67.7,overall,Overall
1995-01-01,68.0,overall,Overall
1995-02-01,68.4,overall,Overall
1995-03-01,68.3,overall,Overall
1995-04-01,68.3,overall,Overall
1995-05-01,68.8,overall,Overall
1995-06-01,68.8,overall,Overall
1995-07-01,68.9,overall,Overall
1995-08-01,69.0,overall,Overall
1995-09-01,69.3,overall,Overall
1995-10-01,69.4,overall,Overall
1995-11-01,69.7,overall,Overall
1995-12-01,69.9,overall,Overall
1996-01-01,70.3,overall,Overall
1996-02-01,70.8,overall,Overall
1996-03-01,70.5,overall,Overall
1996-04-01,70.9,overall,Overall
1996-05-01,71.2,overall,Overall
1996-06-01,71.3,overall,Overall
1996-07-01,71.5,overall,Overall
1996-08-01,71.5,overall,Overall
1996-09-01,71.8,overall,Overall
1996-10-01,71.8,overall,Overall
1996-11-01,72.0,overall,Overall
1996-12-01,72.2,overall,Overall
1997-01-01,72.5,overall,Overall
1997-02-01,72.9,overall,Overall
1997-03-01,72.8,overall,Overall
1997-04-01,72.7,overall,Overall
1997-05-01,73.0,overall,Overall
1997-06-01,72.9,overall,Overall
1997-07-01,73.0,overall,Overall
1997-08-01,73.2,overall,Overall
1997-09-01,73.4,overall,Overall
1997-10-01,73.7,overall,Overall
1997-11-01,73.9,overall,Overall
1997-12-01,74.3,overall,Overall
1998-01-01,75.0,overall,Overall
1998-02-01,76.1,overall,Overall
1998-03-01,76.6,overall,Overall
1998-04-01,76.7,overall,Overall
1998-05-01,76.9,overall,Overall
1998-06-01,77.5,overall,Overall
1998-07-01,77.3,overall,Overall
1998-08-01,77.4,overall,Overall
1998-09-01,77.5,overall,Overall
1998-10-01,77.5,overall,Overall
1998-11-01,78.1,overall,Overall
1998-12-01,78.2,overall,Overall
1999-01-01,78.9,overall,Overall
1999-02-01,79.0,overall,Overall
1999-03-01,78.9,overall,Overall
1999-04-01,78.9,overall,Overall
1999-05-01,79.2,overall,Overall
1999-06-01,79.1,overall,Overall
1999-07-01,79.2,overall,Overall
1999-08-01,79.1,overall,Overall
1999-09-01,79.1,overall,Overall
1999-10-01,79.1,overall,Overall
1999-11-01,79.3,overall,Overall
1999-12-01,80.2,overall,Overall
2000-01-01,80.2,overall,Overall
2000-02-01,80.3,overall,Overall
2000-03-01,80.2,overall,Overall
2000-04-01,80.2,overall,Overall
2000-05-01,80.3,overall,Overall
2000-06-01,80.3,overall,Overall
2000-07-01,80.4,overall,Overall
2000-08-01,80.4,overall,Overall
2000-09-01,80.4,overall,Overall
2000-10-01,80.6,overall,Overall
2000-11-01,80.8,overall,Overall
2000-12-01,81.1,overall,Overall
2001-01-01,81.4,overall,Overall
2001-02-01,81.5,overall,Overall
2001-03-01,81.4,overall,Overall
2001-04-01,81.5,overall,Overall
2001-05-01,81.5,overall,Overall
2001-06-01,81.5,overall,Overall
2001-07-01,81.5,overall,Overall
2001-08-01,81.4,overall,Overall
2001-09-01,81.5,overall,Overall
2001-10-01,81.4,overall,Overall
2001-11-01,82.0,overall,Overall
2001-12-01,82.1,overall,Overall
2002-01-01,82.3,overall,Overall
2002-02-01,82.5,overall,Overall
2002-03-01,83.1,overall,Overall
2002-04-01,83.0,overall,Overall
2002-05-01,83.1,overall,Overall
2002-06-01,83.2,overall,Overall
2002-07-01,83.2,overall,Overall
2002-08-01,83.1,overall,Overall
2002-09-01,83.2,overall,Overall
2002-10-01,83.1,overall,Overall
2002-11-01,83.3,overall,Overall
2002-12-01,83.4,overall,Overall
2003-01-01,85.5,overall,Overall
2003-02-01,85.6,overall,Overall
2003-03-01,85.2,overall,Overall
2003-04-01,85.2,overall,Overall
2003-05-01,84.4,overall,Overall
2003-06-01,84.1,overall,Overall
2003-07-01,84.0,overall,Overall
2003-08-01,83.1,overall,Overall
2003-09-01,83.1,overall,Overall
2003-10-01,82.7,overall,Overall
2003-11-01,82.3,overall,Overall
2003-12-01,81.9,overall,Overall
2004-01-01,85.1,overall,Overall
2004-02-01,85.2,overall,Overall
2004-03-01,85.0,overall,Overall
2004-04-01,85.2,overall,Overall
2004-05-01,85.2,overall,Overall
2004-06-01,85.1,overall,Overall
2004-07-01,85.1,overall,Overall
2004-08-01,84.8,overall,Overall
2004-09-01,85.1,overall,Overall
2004-10-01,85.4,overall,Overall
2004-11-01,85.3,overall,Overall
2004-12-01,85.1,overall,Overall
2005-01-01,86.5,overall,Overall
2005-02-01,86.6,overall,Overall
2005-03-01,86.6,overall,Overall
2005-04-01,86.8,overall,Overall
2005-05-01,87.5,overall,Overall
2005-06-01,87.6,overall,Overall
2005-07-01,87.6,overall,Overall
2005-08-01,88.2,overall,Overall
2005-09-01,88.4,overall,Overall
2005-10-01,88.6,overall,Overall
2005-11-01,88.9,overall,Overall
2005-12-01,89.0,overall,Overall
2006-01-01,89.3,overall,Overall
2006-02-01,89.4,overall,Overall
2006-03-01,90.7,overall,Overall
2006-04-01,90.7,overall,Overall
2006-05-01,90.9,overall,Overall
2006-06-01,91.1,overall,Overall
2006-07-01,91.2,overall,Overall
2006-08-01,91.1,overall,Overall
2006-09-01,91.3,overall,Overall
2006-10-01,91.3,overall,Overall
2006-11-01,91.6,overall,Overall
2006-12-01,91.8,overall,Overall
2007-01-01,92.2,overall,Overall
2007-02-01,92.2,overall,Overall
2007-03-01,92.1,overall,Overall
2007-04-01,92.1,overall,Overall
2007-05-01,92.2,overall,Overall
2007-06-01,92.4,overall,Overall
2007-07-01,92.7,overall,Overall
2007-08-01,92.9,overall,Overall
2007-09-01,93.0,overall,Overall
2007-10-01,93.1,overall,Overall
2007-11-01,93.7,overall,Overall
2007-12-01,93.9,overall,Overall
2008-01-01,94.3,overall,Overall
2008-02-01,94.6,overall,Overall
2008-03-01,94.6,overall,Overall
2008-04-01,94.9,overall,Overall
2008-05-01,95.7,overall,Overall
2008-06-01,99.5,overall,Overall
2008-07-01,100.6,overall,Overall
2008-08-01,100.8,overall,Overall
2008-09-01,100.6,overall,Overall
2008-10-01,100.2,overall,Overall
2008-11-01,99.0,overall,Overall
2008-12-01,98.1,overall,Overall
2009-01-01,98.0,overall,Overall
2009-02-01,98.2,overall,Overall
2009-03-01,98.0,overall,Overall
2009-04-01,97.8,overall,Overall
2009-05-01,98.0,overall,Overall
2009-06-01,98.1,overall,Overall
2009-07-01,98.2,overall,Overall
2009-08-01,98.3,overall,Overall
2009-09-01,98.6,overall,Overall
2009-10-01,98.7,overall,Overall
2009-11-01,98.9,overall,Overall
2009-12-01,99.1,overall,Overall
2010-01-01,99.4,overall,Overall
2010-02-01,99.4,overall,Overall
2010-03-01,99.4,overall,Overall
2010-04-01,99.4,overall,Overall
2010-05-01,99.6,overall,Overall
2010-06-01,99.7,overall,Overall
2010-07-01,100.0,overall,Overall
2010-08-01,100.3,overall,Overall
2010-09-01,100.4,overall,Overall
2010-10-01,100.6,overall,Overall
2010-11-01,100.8,overall,Overall
2010-12-01,101.2,overall,Overall
2011-01-01,101.8,overall,Overall
2011-02-01,102.3,overall,Overall
2011-03-01,102.4,overall,Overall
2011-04-01,102.6,overall,Overall
2011-05-01,102.9,overall,Overall
2011-06-01,103.2,overall,Overall
2011-07-01,103.4,overall,Overall
2011-08-01,103.6,overall,Overall
2011-09-01,103.9,overall,Overall
2011-10-01,104.0,overall,Overall
2011-11-01,104.1,overall,Overall
2011-12-01,104.2,overall,Overall
2012-01-01,104.5,overall,Overall
2012-02-01,104.5,overall,Overall
2012-03-01,104.5,overall,Overall
2012-04-01,104.5,overall,Overall
2012-05-01,104.7,overall,Overall
2012-06-01,104.8,overall,Overall
2012-07-01,104.8,overall,Overall
2012-08-01,105.0,overall,Overall
2012-09-01,105.2,overall,Overall
2012-10-01,105.4,overall,Overall
2012-11-01,105.5,overall,Overall
2012-12-01,105.5,overall,Overall
2013-01-01,105.9,overall,Overall
2013-02-01,106.1,overall,Overall
2013-03-01,106.2,overall,Overall
2013-04-01,106.3,overall,Overall
2013-05-01,106.6,overall,Overall
2013-06-01,106.7,overall,Overall
2013-07-01,106.9,overall,Overall
2013-08-01,107.0,overall,Overall
2013-09-01,107.9,overall,Overall
2013-10-01,108.3,overall,Overall
2013-11-01,108.6,overall,Overall
2013-12-01,108.9,overall,Overall
2014-01-01,109.5,overall,Overall
2014-02-01,109.8,overall,Overall
2014-03-01,109.9,overall,Overall
2014-04-01,109.9,overall,Overall
2014-05-01,110.0,overall,Overall
2014-06-01,110.2,overall,Overall
2014-07-01,110.3,overall,Overall
2014-08-01,110.5,overall,Overall
2014-09-01,110.7,overall,Overall
2014-10-01,111.3,overall,Overall
2014-11-01,111.9,overall,Overall
2014-12-01,111.8,overall,Overall
2015-01-01,110.6,overall,Overall
2015-02-01,109.9,overall,Overall
2015-03-01,110.9,overall,Overall
2015-04-01,111.9,overall,Overall
2015-05-01,112.3,overall,Overall
2015-06-01,113.0,overall,Overall
2015-07-01,113.9,overall,Overall
2015-08-01,113.9,overall,Overall
2015-09-01,113.6,overall,Overall
2015-10-01,114.1,overall,Overall
2015-11-01,114.8,overall,Overall
2015-12-01,114.8,overall,Overall
2016-01-01,114.5,overall,Overall
2016-02-01,114.5,overall,Overall
2016-03-01,113.8,overall,Overall
2016-04-01,114.3,overall,Overall
2016-05-01,114.6,overall,Overall
2016-06-01,114.8,overall,Overall
2016-07-01,115.1,overall,Overall
2016-08-01,115.6,overall,Overall
2016-09-01,115.3,overall,Overall
2016-10-01,115.7,overall,Overall
2016-11-01,116.8,overall,Overall
2016-12-01,116.8,overall,Overall
2017-01-01,118.1,overall,Overall
2017-02-01,119.6,overall,Overall
2017-03-01,119.4,overall,Overall
2017-04-01,119.2,overall,Overall
2017-05-01,119.0,overall,Overall
2017-06-01,118.7,overall,Overall
2017-07-01,118.7,overall,Overall
2017-08-01,119.8,overall,Overall
2017-09-01,120.1,overall,Overall
2017-10-01,120.0,overall,Overall
2017-11-01,120.8,overall,Overall
2017-12-01,120.9,overall,Overall
2018-01-01,121.3,overall,Overall
2018-02-01,121.3,overall,Overall
2018-03-01,120.9,overall,Overall
2018-04-01,120.9,overall,Overall
2018-05-01,121.1,overall,Overall
2018-06-01,119.6,overall,Overall
2018-07-01,119.8,overall,Overall
2018-08-01,120.0,overall,Overall
2018-09-01,120.5,overall,Overall
2018-10-01,120.7,overall,Overall
2018-11-01,121.0,overall,Overall
2018-12-01,121.1,overall,Overall
2019-01-01,120.5,overall,Overall
2019-02-01,120.8,overall,Overall
2019-03-01,121.1,overall,Overall
2019-04-01,121.1,overall,Overall
2019-05-01,121.4,overall,Overall
2019-06-01,121.4,overall,Overall
2019-07-01,121.5,overall,Overall
2019-08-01,121.8,overall,Overall
2019-09-01,121.8,overall,Overall
2019-10-01,122.0,overall,Overall
2019-11-01,122.1,overall,Overall
2019-12-01,122.3,overall,Overall
2020-01-01,122.4,overall,Overall
2020-02-01,122.4,overall,Overall
2020-03-01,120.9,overall,Overall
2020-04-01,117.6,overall,Overall
2020-05-01,117.9,overall,Overall
2020-06-01,119.1,overall,Overall
2020-07-01,119.9,overall,Overall
2020-08-01,120.1,overall,Overall
2020-09-01,120.1,overall,Overall
2020-10-01,120.2,overall,Overall
2020-11-01,120.0,overall,Overall
2020-12-01,120.6,overall,Overall
2021-01-01,122.1,overall,Overall
2021-02-01,122.5,overall,Overall
2021-03-01,122.9,overall,Overall
2021-04-01,123.1,overall,Overall
2021-05-01,123.1,overall,Overall
2021-06-01,123.2,overall,Overall
2021-07-01,122.5,overall,Overall
2021-08-01,122.5,overall,Overall
2021-09-01,122.8,overall,Overall
2021-10-01,123.7,overall,Overall
2021-11-01,124.0,overall,Overall
2021-12-01,124.5,overall,Overall
2022-01-01,124.9,overall,Overall
2022-02-01,125.2,overall,Overall
2022-03-01,125.6,overall,Overall
2022-04-01,125.9,overall,Overall
2022-05-01,126.6,overall,Overall
2022-06-01,127.4,overall,Overall
2022-07-01,127.9,overall,Overall
2022-08-01,128.2,overall,Overall
2022-09-01,128.3,overall,Overall
2022-10-01,128.6,overall,Overall
2022-11-01,129.0,overall,Overall
2022-12-01,129.2,overall,Overall
2023-01-01,129.5,overall,Overall
2023-02-01,129.8,overall,Overall
2023-03-01,129.9,overall,Overall
2023-04-01,130.0,overall,Overall
2023-05-01,130.2,overall,Overall
2023-06-01,130.4,overall,Overall
2023-07-01,130.5,overall,Overall
2023-08-01,130.7,overall,Overall
2023-09-01,130.8,overall,Overall
2023-10-01,130.9,overall,Overall
2023-11-01,130.9,overall,Overall
2023-12-01,131.2,overall,Overall
2024-01-01,131.4,overall,Overall
2024-02-01,132.1,overall,Overall
2024-03-01,132.2,overall,Overall
2024-04-01,132.4,overall,Overall
2024-05-01,132.8,overall,Overall
2024-06-01,133.0,overall,Overall
2024-07-01,133.1,overall,Overall
2024-08-01,133.2,overall,Overall
2024-09-01,133.2,overall,Overall
2024-10-01,133.4,overall,Overall
2024-11-01,133.3,overall,Overall
2024-12-01,133.4,overall,Overall
2025-01-01,133.6,overall,Overall
2025-02-01,134.1,overall,Overall
2025-03-01,134.1,overall,Overall
2025-04-01,134.3,overall,Overall
2025-05-01,134.4,overall,Overall
2025-06-01,134.5,overall,Overall
2025-07-01,134.7,overall,Overall
2025-08-01,134.9,overall,Overall
2025-09-01,135.2,overall,Overall
2025-10-01,135.1,overall,Overall
2025-11-01,135.1,overall,Overall
2025-12-01,135.5,overall,Overall
2026-01-01,135.7,overall,Overall
2026-02-01,136.0,overall,Overall
2026-03-01,136.4,overall,Overall
2026-04-01,136.9,overall,Overall
2026-05-01,137.1,overall,Overall
1980-01-01,33.1,01,Food & Non-Alcoholic Beverages
1980-02-01,33.3,01,Food & Non-Alcoholic Beverages
1980-03-01,33.3,01,Food & Non-Alcoholic Beverages
1980-04-01,33.2,01,Food & Non-Alcoholic Beverages
1980-05-01,33.4,01,Food & Non-Alcoholic Beverages
1980-06-01,33.7,01,Food & Non-Alcoholic Beverages
1980-07-01,33.9,01,Food & Non-Alcoholic Beverages
1980-08-01,34.0,01,Food & Non-Alcoholic Beverages
1980-09-01,33.7,01,Food & Non-Alcoholic Beverages
1980-10-01,34.0,01,Food & Non-Alcoholic Beverages
1980-11-01,34.4,01,Food & Non-Alcoholic Beverages
1980-12-01,34.9,01,Food & Non-Alcoholic Beverages
1981-01-01,35.8,01,Food & Non-Alcoholic Beverages
1981-02-01,36.7,01,Food & Non-Alcoholic Beverages
1981-03-01,37.1,01,Food & Non-Alcoholic Beverages
1981-04-01,37.1,01,Food & Non-Alcoholic Beverages
1981-05-01,37.2,01,Food & Non-Alcoholic Beverages
1981-06-01,37.6,01,Food & Non-Alcoholic Beverages
1981-07-01,37.7,01,Food & Non-Alcoholic Beverages
1981-08-01,38.2,01,Food & Non-Alcoholic Beverages
1981-09-01,38.3,01,Food & Non-Alcoholic Beverages
1981-10-01,38.3,01,Food & Non-Alcoholic Beverages
1981-11-01,38.5,01,Food & Non-Alcoholic Beverages
1981-12-01,39.0,01,Food & Non-Alcoholic Beverages
1982-01-01,39.4,01,Food & Non-Alcoholic Beverages
1982-02-01,39.9,01,Food & Non-Alcoholic Beverages
1982-03-01,40.0,01,Food & Non-Alcoholic Beverages
1982-04-01,40.1,01,Food & Non-Alcoholic Beverages
1982-05-01,40.4,01,Food & Non-Alcoholic Beverages
1982-06-01,40.7,01,Food & Non-Alcoholic Beverages
1982-07-01,40.8,01,Food & Non-Alcoholic Beverages
1982-08-01,40.9,01,Food & Non-Alcoholic Beverages
1982-09-01,40.8,01,Food & Non-Alcoholic Beverages
1982-10-01,40.5,01,Food & Non-Alcoholic Beverages
1982-11-01,40.5,01,Food & Non-Alcoholic Beverages
1982-12-01,40.5,01,Food & Non-Alcoholic Beverages
1983-01-01,40.6,01,Food & Non-Alcoholic Beverages
1983-02-01,40.0,01,Food & Non-Alcoholic Beverages
1983-03-01,40.3,01,Food & Non-Alcoholic Beverages
1983-04-01,40.2,01,Food & Non-Alcoholic Beverages
1983-05-01,40.7,01,Food & Non-Alcoholic Beverages
1983-06-01,40.8,01,Food & Non-Alcoholic Beverages
1983-07-01,40.2,01,Food & Non-Alcoholic Beverages
1983-08-01,40.5,01,Food & Non-Alcoholic Beverages
1983-09-01,40.7,01,Food & Non-Alcoholic Beverages
1983-10-01,40.9,01,Food & Non-Alcoholic Beverages
1983-11-01,40.9,01,Food & Non-Alcoholic Beverages
1983-12-01,41.7,01,Food & Non-Alcoholic Beverages
1984-01-01,42.5,01,Food & Non-Alcoholic Beverages
1984-02-01,43.7,01,Food & Non-Alcoholic Beverages
1984-03-01,42.3,01,Food & Non-Alcoholic Beverages
1984-04-01,42.2,01,Food & Non-Alcoholic Beverages
1984-05-01,42.2,01,Food & Non-Alcoholic Beverages
1984-06-01,42.1,01,Food & Non-Alcoholic Beverages
1984-07-01,42.2,01,Food & Non-Alcoholic Beverages
1984-08-01,42.3,01,Food & Non-Alcoholic Beverages
1984-09-01,42.1,01,Food & Non-Alcoholic Beverages
1984-10-01,41.9,01,Food & Non-Alcoholic Beverages
1984-11-01,41.6,01,Food & Non-Alcoholic Beverages
1984-12-01,41.4,01,Food & Non-Alcoholic Beverages
1985-01-01,41.2,01,Food & Non-Alcoholic Beverages
1985-02-01,41.3,01,Food & Non-Alcoholic Beverages
1985-03-01,41.5,01,Food & Non-Alcoholic Beverages
1985-04-01,41.2,01,Food & Non-Alcoholic Beverages
1985-05-01,41.2,01,Food & Non-Alcoholic Beverages
1985-06-01,41.3,01,Food & Non-Alcoholic Beverages
1985-07-01,41.3,01,Food & Non-Alcoholic Beverages
1985-08-01,41.7,01,Food & Non-Alcoholic Beverages
1985-09-01,40.9,01,Food & Non-Alcoholic Beverages
1985-10-01,40.8,01,Food & Non-Alcoholic Beverages
1985-11-01,40.9,01,Food & Non-Alcoholic Beverages
1985-12-01,41.2,01,Food & Non-Alcoholic Beverages
1986-01-01,41.6,01,Food & Non-Alcoholic Beverages
1986-02-01,41.7,01,Food & Non-Alcoholic Beverages
1986-03-01,41.7,01,Food & Non-Alcoholic Beverages
1986-04-01,41.3,01,Food & Non-Alcoholic Beverages
1986-05-01,41.7,01,Food & Non-Alcoholic Beverages
1986-06-01,41.3,01,Food & Non-Alcoholic Beverages
1986-07-01,40.9,01,Food & Non-Alcoholic Beverages
1986-08-01,40.7,01,Food & Non-Alcoholic Beverages
1986-09-01,41.0,01,Food & Non-Alcoholic Beverages
1986-10-01,41.3,01,Food & Non-Alcoholic Beverages
1986-11-01,41.1,01,Food & Non-Alcoholic Beverages
1986-12-01,41.4,01,Food & Non-Alcoholic Beverages
1987-01-01,41.2,01,Food & Non-Alcoholic Beverages
1987-02-01,41.1,01,Food & Non-Alcoholic Beverages
1987-03-01,40.7,01,Food & Non-Alcoholic Beverages
1987-04-01,40.8,01,Food & Non-Alcoholic Beverages
1987-05-01,40.9,01,Food & Non-Alcoholic Beverages
1987-06-01,41.1,01,Food & Non-Alcoholic Beverages
1987-07-01,40.9,01,Food & Non-Alcoholic Beverages
1987-08-01,41.0,01,Food & Non-Alcoholic Beverages
1987-09-01,41.0,01,Food & Non-Alcoholic Beverages
1987-10-01,41.2,01,Food & Non-Alcoholic Beverages
1987-11-01,41.3,01,Food & Non-Alcoholic Beverages
1987-12-01,42.0,01,Food & Non-Alcoholic Beverages
1988-01-01,42.1,01,Food & Non-Alcoholic Beverages
1988-02-01,42.2,01,Food & Non-Alcoholic Beverages
1988-03-01,42.2,01,Food & Non-Alcoholic Beverages
1988-04-01,41.8,01,Food & Non-Alcoholic Beverages
1988-05-01,41.9,01,Food & Non-Alcoholic Beverages
1988-06-01,42.3,01,Food & Non-Alcoholic Beverages
1988-07-01,42.9,01,Food & Non-Alcoholic Beverages
1988-08-01,42.7,01,Food & Non-Alcoholic Beverages
1988-09-01,43.1,01,Food & Non-Alcoholic Beverages
1988-10-01,43.0,01,Food & Non-Alcoholic Beverages
1988-11-01,43.4,01,Food & Non-Alcoholic Beverages
1988-12-01,44.3,01,Food & Non-Alcoholic Beverages
1989-01-01,44.0,01,Food & Non-Alcoholic Beverages
1989-02-01,43.9,01,Food & Non-Alcoholic Beverages
1989-03-01,43.9,01,Food & Non-Alcoholic Beverages
1989-04-01,43.9,01,Food & Non-Alcoholic Beverages
1989-05-01,44.1,01,Food & Non-Alcoholic Beverages
1989-06-01,44.1,01,Food & Non-Alcoholic Beverages
1989-07-01,44.0,01,Food & Non-Alcoholic Beverages
1989-08-01,44.1,01,Food & Non-Alcoholic Beverages
1989-09-01,44.4,01,Food & Non-Alcoholic Beverages
1989-10-01,44.4,01,Food & Non-Alcoholic Beverages
1989-11-01,45.0,01,Food & Non-Alcoholic Beverages
1989-12-01,45.2,01,Food & Non-Alcoholic Beverages
1990-01-01,45.4,01,Food & Non-Alcoholic Beverages
1990-02-01,45.8,01,Food & Non-Alcoholic Beverages
1990-03-01,45.6,01,Food & Non-Alcoholic Beverages
1990-04-01,46.1,01,Food & Non-Alcoholic Beverages
1990-05-01,46.4,01,Food & Non-Alcoholic Beverages
1990-06-01,46.3,01,Food & Non-Alcoholic Beverages
1990-07-01,45.8,01,Food & Non-Alcoholic Beverages
1990-08-01,45.6,01,Food & Non-Alcoholic Beverages
1990-09-01,46.0,01,Food & Non-Alcoholic Beverages
1990-10-01,46.1,01,Food & Non-Alcoholic Beverages
1990-11-01,46.8,01,Food & Non-Alcoholic Beverages
1990-12-01,47.2,01,Food & Non-Alcoholic Beverages
